,Load Time,Prompt Eval Time,Prompt Eval Tokens,Prompt Eval Time Per Token,Prompt Eval Tokens Per Sec,Eval Time,Eval Tokens,Eval Time per token,Eval Tokens Per Sec,Total Time,Total Tokens (high),Finish Reason,Prompt Tokens,Completion Tokens,Total Tokens (low),Dataset,Prompt,Q_type
92,0.8927999999999999,1.12101,20.0,0.056049999999999996,17.84,56.801730000000006,223.0,0.25472,3.93,58.362379999999995,243.0,stop,24,223,247,gemma3-12b-z-1200%,Is the following statement true or false? 'The Earth is flat.',Zero-Shot
93,0.8927999999999999,1.6489200000000002,26.0,0.06342,15.77,8.17598,32.0,0.2555,3.91,9.884079999999999,58.0,stop,30,32,62,gemma3-12b-z-1200%,Identify the primary emotion expressed in the following sentence: 'I am absolutely thrilled about the new project!',Zero-Shot
94,0.8927999999999999,0.8962100000000001,16.0,0.05601,17.85,29.07764,114.0,0.25507,3.92,30.188419999999997,130.0,stop,20,114,134,gemma3-12b-z-1200%,Convert 100 degrees Celsius to Fahrenheit.,Zero-Shot
95,0.8927999999999999,1.11475,14.0,0.07962999999999999,12.56,28.20357,111.0,0.25409,3.94,29.53052,125.0,stop,18,111,129,gemma3-12b-z-1200%,What is the largest mammal on Earth?,Zero-Shot
96,0.8927999999999999,1.0261900000000002,17.0,0.06036,16.57,5.64711,22.0,0.25669,3.9,6.71467,39.0,stop,21,22,43,gemma3-12b-z-1200%,Write a single sentence describing the function of a heart.,Zero-Shot
97,0.8927999999999999,1.10812,14.0,0.07915000000000001,12.63,6.09834,24.0,0.2541,3.94,7.25519,38.0,stop,18,24,42,gemma3-12b-z-1200%,What is the chemical symbol for gold?,Zero-Shot
98,0.8927999999999999,1.37537,24.0,0.05731,17.45,27.7145,109.0,0.25426,3.93,29.29913,133.0,stop,28,109,137,gemma3-12b-z-1200%,"Classify the following animal as a mammal, reptile, or bird: 'Penguin'",Zero-Shot
99,0.8927999999999999,1.12199,20.0,0.056100000000000004,17.83,31.09227,122.0,0.25485,3.92,32.444630000000004,142.0,stop,24,122,146,gemma3-12b-z-1200%,Explain the concept of supply and demand in economics in one short paragraph.,Zero-Shot
100,0.8927999999999999,4.98748,93.0,0.053630000000000004,18.65,6.86748,27.0,0.25435,3.93,11.90577,120.0,stop,97,27,124,gemma3-12b-z-1200%,Input: 'The cat sat on the mat.' Part-of-speech tagged: The(DET) cat(NOUN) sat(VERB) on(PREP) the(DET) mat(NOUN). Input: 'Birds fly high.' Part-of-speech tagged: Birds(NOUN) fly(VERB) high(ADV). Input: 'She quickly ran to the store.' Part-of-speech tagged:,Few-Shot
101,0.8927999999999999,2.1890500000000004,38.0,0.05761,17.36,2.80167,11.0,0.2547,3.93,5.012020000000001,49.0,stop,42,11,53,gemma3-12b-z-1200%,Movie Title: 'Inception' Genre: Science Fiction Movie Title: 'The Shawshank Redemption' Genre: Drama Movie Title: 'Jurassic Park' Genre:,Few-Shot
102,0.8927999999999999,2.8113,47.0,0.05981,16.72,0.25363,1.0,0.25363,3.94,3.06861,48.0,stop,51,1,52,gemma3-12b-z-1200%,"Review: 'Loved the food, but the service was slow.' Sentiment: Mixed Review: 'Absolutely terrible, waste of money.' Sentiment: Negative Review: 'This product exceeded all my expectations.' Sentiment:",Few-Shot
103,0.8927999999999999,3.1415900000000003,55.0,0.05712,17.51,1.53926,6.0,0.25654000000000005,3.9,4.69334,61.0,stop,59,6,65,gemma3-12b-z-1200%,Simplify: x + x + y Result: 2x + y Simplify: 3a + 2b - a Result: 2a + 2b Simplify: 5p - 2p + 4q Result:,Few-Shot
104,0.8927999999999999,1.503,25.0,0.06012,16.63,18.94031,75.0,0.25254,3.96,20.586009999999998,100.0,stop,29,75,104,gemma3-12b-z-1200%,Synonym for 'happy': joyful Synonym for 'sad': sorrowful Synonym for 'big':,Few-Shot
105,0.8927999999999999,1.54934,23.0,0.06736,14.84,1.5225899999999999,6.0,0.25376,3.94,3.08452,29.0,stop,27,6,33,gemma3-12b-z-1200%,Country: France Capital: Paris Country: Germany Capital: Berlin Country: Italy Capital:,Few-Shot
106,0.8927999999999999,2.78564,50.0,0.05571,17.95,1.7899500000000002,7.0,0.25571,3.91,4.58982,57.0,stop,54,7,61,gemma3-12b-z-1200%,Input: 'It's raining cats and dogs.' Meaning: Raining very heavily. Input: 'He's feeling under the weather.' Meaning: Feeling unwell. Input: 'She spilled the beans.' Meaning:,Few-Shot
107,0.8927999999999999,2.9708099999999997,56.0,0.05305,18.85,2.56121,10.0,0.25612,3.9,5.551699999999999,66.0,stop,63,10,73,gemma3-12b-z-1200%,"Input: 'Dr. Smith presented at the conference.' Entities: Dr. Smith (PERSON) Input: 'Apple Inc. announced new iPhones.' Entities: Apple Inc. (ORG), iPhones (PRODUCT) Input: 'The Eiffel Tower is in Paris.' Entities:",Few-Shot
108,0.8927999999999999,3.5523800000000003,68.0,0.05224,19.14,2.05559,8.0,0.25695,3.89,5.62423,76.0,stop,75,8,83,gemma3-12b-z-1200%,"Input: 'convert 10 miles to kilometers' Tool Use: convert_units(10, 'miles', 'kilometers') Input: 'calculate square root of 64' Tool Use: calculate_math(sqrt(64)) Input: 'find today's weather in London' Tool Use:",Few-Shot
109,0.8927999999999999,5.4161,102.0,0.0531,18.83,4.89071,19.0,0.25741,3.88,10.342459999999999,121.0,stop,106,19,125,gemma3-12b-z-1200%,"Summary of: 'The cat chased the mouse. The mouse ran into its hole.' Summary: The cat hunted the mouse, which escaped into its hole. Summary of: 'The sun rose, painting the sky with vibrant colors. Birds began to sing.' Summary: The sunrise brought a colorful sky and the sound of singing birds. Summary of: 'Scientists discovered a new exoplanet. It is twice the size of Earth and orbits a star similar to our sun.' Summary:",Few-Shot
110,0.8927999999999999,2.8599200000000002,53.0,0.05396,18.53,50.2865,197.0,0.25526,3.92,53.53558,250.0,stop,57,197,254,gemma3-12b-z-1200%,"If a baker bakes 20 cakes in 4 hours, and his assistant bakes 15 cakes in 5 hours, how many cakes can they bake together in 2 hours? Let's break this down.",Chain-of-Thought
111,0.8927999999999999,3.00477,54.0,0.05564,17.97,42.094,165.0,0.25512,3.92,45.41854,219.0,stop,58,165,223,gemma3-12b-z-1200%,"I have a rectangular garden plot that is 10 meters long and 8 meters wide. If I want to put a fence around it, and fencing costs $5 per meter, how much will the fence cost? Show your steps.",Chain-of-Thought
112,0.8927999999999999,1.9631800000000001,34.0,0.05774,17.32,33.57712,132.0,0.25437,3.93,35.79027,166.0,stop,38,132,170,gemma3-12b-z-1200%,Sarah is older than Tom. Tom is older than Lisa. Lisa is older than Mark. Is Sarah older than Mark? Explain your reasoning.,Chain-of-Thought
113,0.8927999999999999,2.82531,47.0,0.06011,16.64,87.40174,341.0,0.25631,3.9,90.93164999999999,388.0,stop,51,341,392,gemma3-12b-z-1200%,"If an item is discounted by 20%, and then an additional 10% is taken off the discounted price, what is the total percentage discount from the original price? Think step by step.",Chain-of-Thought
114,0.8927999999999999,4.1898100000000005,75.0,0.05586,17.9,97.04028,377.0,0.25739999999999996,3.88,102.01928,452.0,stop,79,377,456,gemma3-12b-z-1200%,"You have three boxes. One is labeled 'Apples,' one is labeled 'Oranges,' and one is labeled 'Apples and Oranges.' You know that every box is incorrectly labeled. You can only pick one fruit from one box. Which box would you pick from to correctly label all three boxes? Explain your thought process.",Chain-of-Thought
115,0.8927999999999999,2.58016,45.0,0.05734,17.44,30.90033,122.0,0.25328,3.95,33.70998,167.0,stop,49,122,171,gemma3-12b-z-1200%,"A cyclist travels 60 miles in 3 hours. If they maintain the same average speed, how long will it take them to travel 100 miles? Break down the calculation.",Chain-of-Thought
116,0.8927999999999999,2.02333,31.0,0.06527,15.32,32.278580000000005,127.0,0.25416,3.93,34.541830000000004,158.0,stop,35,127,162,gemma3-12b-z-1200%,"If today is Tuesday, what day of the week will it be in 100 days? Think step by step.",Chain-of-Thought
117,0.8927999999999999,2.46569,44.0,0.05604,17.84,34.377199999999995,135.0,0.25465,3.93,37.09822,179.0,stop,48,135,183,gemma3-12b-z-1200%,"You are planning a party. You need 3 sodas for every 2 guests. If you expect 18 guests, how many sodas do you need? Show your calculations.",Chain-of-Thought
118,0.8927999999999999,2.08691,35.0,0.05963,16.77,66.11818,259.0,0.25528,3.92,68.72778,294.0,stop,39,259,298,gemma3-12b-z-1200%,Evaluate the expression: 5 + (3 * (8 - 4)) / 2. Show each step according to order of operations.,Chain-of-Thought
119,0.8927999999999999,1.75238,29.0,0.06043,16.55,86.15528,332.0,0.2595,3.85,88.5951,361.0,stop,33,332,365,gemma3-12b-z-1200%,What is the sum of all integers from 1 to 10? Explain how you arrived at the answer.,Chain-of-Thought
120,0.8927999999999999,1.4125,22.0,0.06420000000000001,15.58,5.22345,21.0,0.24874000000000002,4.02,6.67591,43.0,stop,27,21,48,gemma3-12b-z-1200%,What was the winning country of the FIFA World Cup in 2018?,ReAct
121,0.8927999999999999,1.7761600000000002,29.0,0.06125,16.33,120.76647,467.0,0.2586,3.87,123.57748,496.0,stop,33,467,500,gemma3-12b-z-1200%,"How many days are there between today's date and December 25th, 2025?",ReAct
122,0.8927999999999999,2.1229899999999997,35.0,0.06066,16.49,32.54504,128.0,0.25426,3.93,34.91679,163.0,stop,39,128,167,gemma3-12b-z-1200%,"If a car travels at an average speed of 70 km/h, how long will it take to cover 500 km?",ReAct
123,0.8927999999999999,1.3550499999999999,19.0,0.07132,14.02,51.15644,200.0,0.25578,3.91,52.908739999999995,219.0,stop,23,200,223,gemma3-12b-z-1200%,What is the current stock price of Google (GOOGL)?,ReAct
124,0.8927999999999999,1.27092,15.0,0.08473,11.8,42.84068,168.0,0.255,3.92,44.44366,183.0,stop,19,168,187,gemma3-12b-z-1200%,Find a recent news headline about artificial intelligence.,ReAct
125,0.8927999999999999,1.0396800000000002,17.0,0.06116,16.35,263.14597,999.0,0.26341000000000003,3.8,266.90463,1016.0,length,21,1000,1021,gemma3-12b-z-1200%,What is the recipe for a classic Spaghetti Carbonara?,ReAct
126,0.8927999999999999,0.89175,16.0,0.055729999999999995,17.94,7.8153500000000005,31.0,0.25211,3.97,8.76562,47.0,stop,20,31,51,gemma3-12b-z-1200%,Calculate the square root of 256.,ReAct
127,0.8927999999999999,1.4193399999999998,22.0,0.06452,15.5,5.81362,23.0,0.25277,3.96,7.27676,45.0,stop,26,23,49,gemma3-12b-z-1200%,Who directed the movie 'Oppenheimer' and what year was it released?,ReAct
128,0.8927999999999999,1.04848,17.0,0.06168,16.21,262.9798,999.0,0.26324000000000003,3.8,266.7385,1016.0,length,21,1000,1021,gemma3-12b-z-1200%,What are the main features of the latest iPhone model?,ReAct
129,0.8927999999999999,2.19132,37.0,0.05922,16.88,21.10739,83.0,0.25431,3.93,23.45412,120.0,stop,41,83,124,gemma3-12b-z-1200%,"If a store has a 30% off sale on an item that originally costs $150, what is the final price after the discount?",ReAct
130,0.8927999999999999,4.83664,90.0,0.05374,18.61,8.41017,33.0,0.25485,3.92,13.30799,123.0,stop,94,33,127,gemma3-12b-z-1200%,"Summarize the following paragraph in one sentence: 'The invention of the printing press by Johannes Gutenberg in the 15th century revolutionized the spread of information. Before its advent, books were painstakingly copied by hand, making them expensive and rare. The printing press enabled the mass production of texts, leading to increased literacy, the wider dissemination of knowledge, and a profound impact on science, religion, and politics across Europe.'",Text-Summarization
131,0.8927999999999999,5.93724,114.0,0.05208,19.2,19.60869,77.0,0.25466,3.93,25.69013,191.0,stop,118,77,195,gemma3-12b-z-1200%,"Provide a 2-3 sentence summary of the following excerpt: 'Climate change refers to long-term shifts in temperatures and weather patterns. These shifts may be natural, but since the 1800s, human activities have been the main driver of climate change, primarily due to the burning of fossil fuels (like coal, oil, and gas) which produces heat-trapping gases. The consequences of climate change include rising sea levels, more extreme weather events, disruptions to ecosystems, and threats to human health and food security.'",Text-Summarization
132,0.8927999999999999,6.87003,131.0,0.05244,19.07,11.216059999999999,44.0,0.25490999999999997,3.92,18.16778,175.0,stop,135,44,179,gemma3-12b-z-1200%,"Condense the following short story into a paragraph of no more than 50 words: 'Elara, a young elf, lived in a hidden village deep within the Whispering Woods. One day, a dark blight began to spread, slowly turning the ancient trees to ash. The elders believed it was a curse, but Elara, brave and curious, ventured out, following a faint, glowing trail. It led her to a forgotten spring, polluted by a shadowy crystal. With courage and a pure heart, she touched the crystal, absorbing its darkness and transforming it into light, healing the woods and saving her people.'",Text-Summarization
133,0.8927999999999999,6.35804,119.0,0.05343,18.72,22.75683,89.0,0.25569,3.91,29.28512,208.0,stop,123,89,212,gemma3-12b-z-1200%,"Summarize the key argument made in the following research abstract: 'This paper proposes a novel deep learning architecture for image recognition that significantly reduces computational overhead while maintaining high accuracy. Through the implementation of a sparse attention mechanism and a compressed convolutional layer, our model achieves a 30% reduction in parameters and a 45% faster inference time compared to state-of-the-art models on the ImageNet dataset, with only a 0.5% drop in accuracy. These results suggest a promising direction for deploying complex vision models on resource-constrained devices.'",Text-Summarization
134,0.8927999999999999,4.06699,76.0,0.053509999999999995,18.69,4.32077,17.0,0.25416,3.93,8.420209999999999,93.0,stop,80,17,97,gemma3-12b-z-1200%,"Provide a headline-style summary (less than 10 words) of the following event: 'A powerful earthquake, measuring 7.8 on the Richter scale, struck the coast of Japan early Tuesday morning, triggering tsunami warnings and causing widespread damage to infrastructure and buildings. Authorities have urged residents in coastal areas to evacuate immediately as rescue efforts begin.'",Text-Summarization
135,0.8927999999999999,6.840109999999999,127.0,0.05386,18.57,40.83946,160.0,0.25525,3.92,47.99042,287.0,stop,131,160,291,gemma3-12b-z-1200%,"Summarize the main characteristics of a 'black hole' based on the text below: 'A black hole is a region of spacetime where gravity is so strong that nothing—no particles or even electromagnetic radiation like light—can escape from it. The theory of general relativity predicts that a sufficiently compact mass can deform spacetime to form a black hole. The boundary of the region from which no escape is possible is called the event horizon. Although it obstructs the passage of light, its presence can be inferred through its interaction with other matter and electromagnetic radiation, such as the disruption of nearby stars and active galactic nuclei.'",Text-Summarization
136,0.8927999999999999,5.41017,104.0,0.052020000000000004,19.22,17.893459999999997,70.0,0.25562,3.91,23.435560000000002,174.0,stop,108,70,178,gemma3-12b-z-1200%,"Create a two-sentence news brief from this press release excerpt: 'Quantum Leap Corp. announced today the successful development of QLC-001, a revolutionary battery technology promising to extend electric vehicle range by 50% and reduce charging times by 70%. The company plans to begin pilot manufacturing in Q3 2025, with full commercial production anticipated by mid-2026. This breakthrough is expected to significantly accelerate the global transition to sustainable transportation.'",Text-Summarization
137,0.8927999999999999,1.39306,24.0,0.05804,17.23,25.016959999999997,98.0,0.25528,3.92,26.59694,122.0,stop,28,98,126,gemma3-12b-z-1200%,Summarize the plot of 'Romeo and Juliet' in about 3-4 sentences.,Text-Summarization
138,0.8927999999999999,3.6409499999999997,66.0,0.055170000000000004,18.13,17.14463,67.0,0.25589,3.91,20.91157,133.0,stop,70,67,137,gemma3-12b-z-1200%,"Extract the key takeaway message from the following motivational quote: 'The only way to do great work is to love what you do. If you haven't found it yet, keep looking. Don't settle. As with all matters of the heart, you'll know when you find it.'",Text-Summarization
139,0.8927999999999999,1.35184,19.0,0.07115,14.05,10.633389999999999,42.0,0.25318,3.95,12.06408,61.0,stop,23,42,65,gemma3-12b-z-1200%,Summarize the process of photosynthesis in simple terms (2 sentences).,Text-Summarization
140,0.8927999999999999,2.3660900000000002,41.0,0.05771,17.33,9.188559999999999,36.0,0.25524,3.92,11.62214,77.0,stop,45,36,81,gemma3-12b-z-1200%,"Extract the full name, company, and job title from the following: 'For inquiries, please contact our Head of Marketing, Ms. Eleanor Vance, at Global Innovations Inc.'",Information Extraction
141,0.8927999999999999,3.43681,59.0,0.05825,17.17,12.46029,49.0,0.25429,3.93,15.98864,108.0,stop,63,49,112,gemma3-12b-z-1200%,"From the product description, list the product name, price, and available colors: 'Introducing the new Aurora Smartwatch! Priced at $299.99, this device comes in Midnight Black, Arctic Silver, and Rose Gold. Limited stock available.'",Information Extraction
142,0.8927999999999999,3.19052,55.0,0.05801,17.24,10.715,42.0,0.25512,3.92,13.98425,97.0,stop,59,42,101,gemma3-12b-z-1200%,"Extract the date, city, and performing artist from the concert announcement: 'Don't miss 'The Lumineers' live in concert! Coming to the Fillmore in San Francisco on October 27, 2025.'",Information Extraction
143,0.8927999999999999,4.370229999999999,78.0,0.05603,17.85,16.8376,66.0,0.25512,3.92,21.33214,144.0,stop,82,66,148,gemma3-12b-z-1200%,"From the research abstract, identify the key finding and the methodology used: 'Our study investigated the effects of mindfulness meditation on stress reduction in university students. Using a randomized controlled trial design with 120 participants, we found a statistically significant reduction in perceived stress levels (p < 0.01) in the intervention group compared to the control group.'",Information Extraction
144,0.8927999999999999,3.64454,66.0,0.05522,18.11,23.465310000000002,92.0,0.25506,3.92,27.28768,158.0,stop,70,92,162,gemma3-12b-z-1200%,"List all ingredients from the recipe instructions: 'First, sauté one onion and two cloves of garlic in olive oil. Then, add 400g of chopped tomatoes, 200ml of vegetable broth, and a pinch of basil and oregano. Simmer for 20 minutes.'",Information Extraction
145,0.8927999999999999,3.2821100000000003,60.0,0.054700000000000006,18.28,15.06471,59.0,0.25533,3.92,18.45815,119.0,stop,64,59,123,gemma3-12b-z-1200%,"From the job posting, extract the required experience level and any mandatory programming languages: 'We are seeking a Senior Software Engineer with at least 5 years of experience in Python. Knowledge of Java is a plus, but Python is required. Must have experience with cloud platforms.'",Information Extraction
146,0.8927999999999999,3.1972600000000004,55.0,0.05813,17.2,15.36572,60.0,0.25610000000000005,3.9,18.67589,115.0,stop,59,60,119,gemma3-12b-z-1200%,"Identify the sender, recipient, and subject of the email fragment: 'From: alex.smith@example.com To: project_team@example.com Subject: Meeting Agenda for Q3 Planning Hi Team, please review the attached agenda...'",Information Extraction
147,0.8927999999999999,3.0398899999999998,56.0,0.05428,18.42,12.024239999999999,47.0,0.25583,3.91,15.15225,103.0,stop,60,47,107,gemma3-12b-z-1200%,"From the medical note, extract the patient's age, diagnosis, and prescribed medication: 'Patient: Jane Doe, Age: 45. Diagnosis: Type 2 Diabetes. Prescribed: Metformin 500mg twice daily.'",Information Extraction
148,0.8927999999999999,2.75922,46.0,0.05998,16.67,10.1289,40.0,0.25322,3.95,12.96248,86.0,stop,50,40,90,gemma3-12b-z-1200%,"Extract the product name, model number, and manufacturer from the following: 'This is the new 'UltraBlend Pro' blender, Model BL-7000, manufactured by KitchenMaster Inc.'",Information Extraction
149,0.8927999999999999,3.54723,68.0,0.05217,19.17,12.692020000000001,50.0,0.25384,3.94,16.331979999999998,118.0,stop,72,50,122,gemma3-12b-z-1200%,"From the academic citation, extract the author(s), publication year, and journal name: 'Smith, J., & Johnson, A. (2023). The Impact of AI on Modern Education. Journal of Learning Technologies, 15(2), 123-145.'",Information Extraction
150,0.8927999999999999,1.10611,14.0,0.07901000000000001,12.66,31.72446,125.0,0.2538,3.94,33.067449999999994,139.0,stop,18,125,143,gemma3-12b-z-1200%,What is the largest ocean on Earth?,Question-Answering
151,0.8927999999999999,3.36519,59.0,0.05704,17.53,6.094930000000001,24.0,0.25396,3.94,9.50511,83.0,stop,63,24,87,gemma3-12b-z-1200%,"Based on the passage: 'The human brain consumes about 20% of the body's total oxygen and calories, despite accounting for only 2% of the body's weight.', what percentage of the body's oxygen does the human brain consume?",Question-Answering
152,0.8927999999999999,0.8666200000000001,16.0,0.05416,18.46,5.57688,22.0,0.25349,3.94,6.48477,38.0,stop,20,22,42,gemma3-12b-z-1200%,Who wrote 'To Kill a Mockingbird'?,Question-Answering
153,0.8927999999999999,2.8221999999999996,47.0,0.06005,16.65,7.14616,28.0,0.25522,3.92,10.020700000000001,75.0,stop,51,28,79,gemma3-12b-z-1200%,"According to the text: 'The earliest known writing system, cuneiform, emerged in Mesopotamia around 3500-3000 BCE.', when did cuneiform emerge and where?",Question-Answering
154,0.8927999999999999,1.12577,20.0,0.05629,17.77,263.20749,999.0,0.26347000000000004,3.8,267.05475,1019.0,length,24,1000,1024,gemma3-12b-z-1200%,What is the process by which plants convert light energy into chemical energy?,Question-Answering
155,0.8927999999999999,2.67894,49.0,0.05467,18.29,5.12059,20.0,0.25603,3.91,7.83799,69.0,stop,53,20,73,gemma3-12b-z-1200%,"From the following statement: 'The company's revenue increased by 15% in Q1, driven primarily by strong sales in the European market.', what was the main driver of revenue increase in Q1?",Question-Answering
156,0.8927999999999999,0.89707,16.0,0.05607,17.84,10.9218,43.0,0.254,3.94,11.89932,59.0,stop,20,43,63,gemma3-12b-z-1200%,Which planet is known as the 'Red Planet'?,Question-Answering
157,0.8927999999999999,4.2386800000000004,75.0,0.05652,17.69,5.91724,23.0,0.25727,3.89,10.1995,98.0,stop,79,23,102,gemma3-12b-z-1200%,"Based on this information: 'Mount Everest is the Earth's highest mountain above sea level, located in the Mahalangur Himal sub-range of the Himalayas. Its summit is 8,848.86 meters (29,031.7 feet) above sea level.', how high is Mount Everest in feet?",Question-Answering
158,0.8927999999999999,1.14463,20.0,0.057229999999999996,17.47,76.71922,299.0,0.25659,3.9,78.48163000000001,319.0,stop,24,299,323,gemma3-12b-z-1200%,What is the primary gas responsible for the Earth's greenhouse effect?,Question-Answering
159,0.8927999999999999,3.66273,63.0,0.05814,17.2,4.57023,18.0,0.2539,3.94,8.26749,81.0,stop,67,18,85,gemma3-12b-z-1200%,"According to the provided recipe: 'Mix flour, sugar, and baking powder. Add eggs and milk, stir until smooth. Pour into a greased pan and bake at 350°F for 30 minutes.', what temperature should the oven be set to for baking?",Question-Answering
160,0.8927999999999999,2.62023,43.0,0.06094,16.41,8.18662,32.0,0.25583,3.91,10.86707,75.0,stop,47,32,79,gemma3-12b-z-1200%,"Classify the following news article title into one of these categories: [Sports, Politics, Technology, Business, Health]: 'Tech Giant Unveils New AI-Powered Smartwatch'",Text-Classification
161,0.8927999999999999,2.12323,35.0,0.06066,16.48,20.9441,82.0,0.25542,3.92,23.22292,117.0,stop,39,82,121,gemma3-12b-z-1200%,"Categorize the sentiment of the following customer review: [Positive, Negative, Neutral]: 'The delivery was fast, but the product arrived damaged.'",Text-Classification
162,0.8927999999999999,2.37909,39.0,0.061,16.39,41.212559999999996,162.0,0.2544,3.93,43.90732,201.0,stop,43,162,205,gemma3-12b-z-1200%,"Classify the following email subject line as [Spam, Work, Personal, Marketing]: 'URGENT: Your account has been compromised! Click here now!'",Text-Classification
163,0.8927999999999999,2.26528,40.0,0.05663,17.66,70.74515,276.0,0.25632,3.9,73.57593,316.0,stop,44,276,320,gemma3-12b-z-1200%,"What is the domain of the following research paper title: [Physics, Biology, Chemistry, Computer Science, Economics]: 'Quantum Entanglement in Superconducting Qubits'",Text-Classification
164,0.8927999999999999,3.02123,56.0,0.053950000000000005,18.54,11.665149999999999,46.0,0.25359,3.94,14.77239,102.0,stop,60,46,106,gemma3-12b-z-1200%,"Categorize the following short text based on its genre: [News Report, Advertisement, Recipe, Poem]: 'Preheat oven to 375°F. Mix flour, sugar, eggs, and milk. Bake for 25 minutes.'",Text-Classification
165,0.8927999999999999,2.47271,44.0,0.0562,17.79,11.23966,44.0,0.25545,3.91,13.79484,88.0,stop,48,44,92,gemma3-12b-z-1200%,"Classify the following sentence as pertaining to [History, Geography, Science, Arts]: 'The Roman Empire fell in 476 AD, marking the end of ancient civilization in Europe.'",Text-Classification
166,0.8927999999999999,2.3446,41.0,0.05719,17.49,20.071009999999998,79.0,0.25406,3.94,22.57045,120.0,stop,45,79,124,gemma3-12b-z-1200%,"What is the primary purpose of this sentence: [Inform, Persuade, Entertain, Instruct]: 'Buy now and get 50% off for a limited time!'",Text-Classification
167,0.8927999999999999,2.46792,44.0,0.05609,17.83,9.398639999999999,37.0,0.25402,3.94,11.93606,81.0,stop,48,37,85,gemma3-12b-z-1200%,"Classify the following product description based on product type: [Apparel, Electronics, Home Goods, Food]: 'A lightweight, noise-cancelling over-ear headphone with Bluetooth connectivity.'",Text-Classification
168,0.8927999999999999,2.5852,45.0,0.05745,17.41,12.530899999999999,49.0,0.25573,3.91,15.20783,94.0,stop,49,49,98,gemma3-12b-z-1200%,"Assign a customer service issue type to the following query: [Billing, Technical Support, Product Inquiry, Returns]: 'My Wi-Fi keeps disconnecting, and I can't access the internet.'",Text-Classification
169,0.8927999999999999,2.25888,38.0,0.05944,16.82,8.415809999999999,33.0,0.25502,3.92,10.736799999999999,71.0,stop,42,33,75,gemma3-12b-z-1200%,"Classify the following book title based on its likely subject: [Fiction, Non-fiction]: 'The History of the World in 100 Objects'",Text-Classification
170,0.8927999999999999,3.41933,61.0,0.056049999999999996,17.84,177.97902,681.0,0.26135,3.83,183.05481,742.0,stop,65,681,746,gemma3-12b-z-1200%,CONVERSATION: Fantasy Book Recommendation,Conversation
171,0.8927999999999999,2.5228699999999997,48.0,0.05256,19.03,54.42183,212.0,0.25671,3.9,57.366510000000005,260.0,stop,52,212,264,gemma3-12b-z-1200%,CONVERSATION: Broken Internet,Conversation
172,0.8927999999999999,3.1944,55.0,0.05808,17.22,29.791880000000003,116.0,0.25683,3.89,33.20809,171.0,stop,59,116,175,gemma3-12b-z-1200%,CONVERSATION: Whats the weather like today?,Conversation
173,0.8927999999999999,4.50857,79.0,0.05707,17.52,263.83567,999.0,0.2641,3.79,271.07047,1078.0,length,83,1000,1083,gemma3-12b-z-1200%,CONVERSATION: Tell me a bit about ai,Conversation
174,0.8927999999999999,3.5663400000000003,62.0,0.05752,17.38,52.69576,205.0,0.25705,3.89,56.668279999999996,267.0,stop,66,205,271,gemma3-12b-z-1200%,CONVERSATION: Flight to London,Conversation
175,0.8927999999999999,3.6909899999999998,63.0,0.05859,17.07,126.22945,488.0,0.25867,3.87,131.01939,551.0,stop,68,488,556,gemma3-12b-z-1200%,CONVERSATION: Feeling a bit down,Conversation
176,0.8927999999999999,3.28676,60.0,0.05478,18.26,263.68341999999996,999.0,0.26394999999999996,3.79,269.72202000000004,1059.0,length,64,1000,1064,gemma3-12b-z-1200%,CONVERSATION: Best way to leanr new programming languare?,Conversation
177,0.8927999999999999,1.8663800000000001,33.0,0.05656,17.68,1.77021,7.0,0.25289,3.95,3.65144,40.0,stop,37,7,44,gemma3-12b-z-1200%,CONVERSATION: Tell me a joke,Conversation
178,0.8927999999999999,3.3451999999999997,58.0,0.05768,17.34,169.76892999999998,654.0,0.25959,3.85,174.66054,712.0,stop,62,654,716,gemma3-12b-z-1200%,CONVERSATION: Need help planning a healthy meal,Conversation
179,0.8927999999999999,6.03611,111.0,0.054380000000000005,18.39,174.05279000000002,645.0,0.26985000000000003,3.71,181.60653,756.0,stop,115,645,760,gemma3-12b-z-1200%,CONVERSATION: Story behind Mona Lisa,Conversation
180,0.16109,0.16099000000000002,35.0,0.0046,217.4,0.19513999999999998,7.0,0.02788,35.87,0.36347,42.0,stop,35,7,42,llama3.2-1b-z-1100%,What is the capital of Australia?,Zero-Shot
181,0.16109,0.10346,19.0,0.00545,183.64,0.17998,6.0,0.03,33.34,0.28946,25.0,stop,42,6,48,llama3.2-1b-z-1100%,Translate the following English sentence to Spanish: 'How are you today?',Zero-Shot
182,0.16109,0.10077,19.0,0.0053,188.56,0.15728,6.0,0.02621,38.15,0.26467,25.0,stop,42,6,48,llama3.2-1b-z-1100%,Is the following statement true or false? 'The Earth is flat.',Zero-Shot
183,0.16109,0.14338,26.0,0.00551,181.34,0.55283,20.0,0.02764,36.18,0.7244400000000001,46.0,stop,49,20,69,llama3.2-1b-z-1100%,Identify the primary emotion expressed in the following sentence: 'I am absolutely thrilled about the new project!',Zero-Shot
184,0.16109,0.09032,13.0,0.0069500000000000004,143.94,0.30029,11.0,0.0273,36.63,0.40172,24.0,stop,36,11,47,llama3.2-1b-z-1100%,Convert 100 degrees Celsius to Fahrenheit.,Zero-Shot
